FirstPartyVehicleNumber,ThirdPartyVehicleNumber,DamageImportance,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,LossHour,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,days_between,IfinSameArea,PolicyholderOccupation_CivilServant,PolicyholderOccupation_Employee,PolicyholderOccupation_Executive,PolicyholderOccupation_Farmer,PolicyholderOccupation_HeadOfCompany,PolicyholderOccupation_Merchant,PolicyholderOccupation_Retired,PolicyholderOccupation_SelfEmployed,PolicyholderOccupation_Student,PolicyholderOccupation_Unemployed,PolicyholderOccupation_Worker,ClaimCause_AccidentOrCollision,ClaimCause_AccidentWithIdentifiedThirdParty,ClaimCause_AccidentWithUnidentifiedThirdParty,ClaimCause_CollisionWithAnimal,ClaimCause_CollisionWithPedestrian,ClaimCause_Fire,ClaimCause_Flood,ClaimCause_ForcesOfNature,ClaimCause_Hail,ClaimCause_LegalProtection,ClaimCause_LossOfControl,ClaimCause_MultiVehicleCrash,ClaimCause_Storm,ClaimCause_TheftAttempt,ClaimCause_TheftOfExteriorElements,ClaimCause_TotalTheft,ClaimCause_Vandalism,ClaimCause_WindscreenDamage,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_ActLiability Burglary,ClaimInvolvedCovers_ActLiability Fire,ClaimInvolvedCovers_ActLiability NaturalCatastrophes,ClaimInvolvedCovers_ActLiability ReplacementVehicle,ClaimInvolvedCovers_ActLiability Theft,ClaimInvolvedCovers_ActLiability ThirdParty,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_MaterialDamages ActLiability,ClaimInvolvedCovers_MaterialDamages ActLiability Burglary,ClaimInvolvedCovers_MaterialDamages ActLiability MedicalCare,ClaimInvolvedCovers_MaterialDamages ActLiability ReplacementVehicle,ClaimInvolvedCovers_MaterialDamages ActLiability ThirdParty,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Windscreen ActLiability,ClaimInvolvedCovers_other,FirstPartyVehicleType_Car,FirstPartyVehicleType_Caravan,FirstPartyVehicleType_Motorcycle,FirstPartyVehicleType_PrivateCar,ConnectionBetweenParties_SameAddress,ConnectionBetweenParties_SameBankAccount,ConnectionBetweenParties_SameEmail,ConnectionBetweenParties_SamePhone,ConnectionBetweenParties_SamePolice
9715,0.0,0,0,0.0,0.0,0.039634146341463415,0.5,1.0,0.0022254853468529736,0.0,0.5,0.0,0.0,0.0,0.537848881501489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9716,0.0,0,0,1.0,0.11764705882352941,0.013719512195121951,0.5,1.0,0.012606034376159267,0.0,0.1388888888888889,0.0,0.0,0.0,0.40300574832052083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9717,0.0,0,0,0.0,0.0,0.24085365853658536,0.5,1.0,0.0022254853468529736,0.0,0.25,0.0,0.0,0.0,0.23588891197451348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9718,1.0,0,0,0.0,0.058823529411764705,0.15701219512195122,0.5,1.0,0.0022254853468529736,0.0,0.5138888888888888,0.0,0.0,0.0,0.24697001177366854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9719,0.0,0,0,0.0,0.0,0.3018292682926829,0.5,1.0,0.014689934462717942,0.0,0.16666666666666666,0.0,0.0,0.0,0.4913775192187825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9720,1.0,0,0,0.0,0.0,0.16463414634146342,0.5,1.0,0.01414322369234574,0.0,0.125,0.0,0.0,0.0,0.8008864879839324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9721,0.0,0,0,0.0,0.11764705882352941,0.07621951219512195,0.5,1.0,0.011283386917274638,0.0,0.4166666666666667,0.0,0.0,0.0,0.5239282498788005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9722,0.0,0,0,0.0,0.0,0.1951219512195122,0.5,1.0,0.0075684740942253,0.0,0.08333333333333333,0.0,0.0,0.0,0.503566728997853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9723,1.0,0,0,0.0,0.058823529411764705,0.1951219512195122,0.5,1.0,0.010123191541980957,0.0,0.4305555555555556,0.0,0.0,0.0,0.5762171895560635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9724,0.0,0,0,0.0,0.0,0.2606707317073171,0.5,1.0,0.009021114133794979,0.0,0.041666666666666664,0.0,0.0,0.0,0.827134843133181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9725,1.0,0,0,0.0,0.0,0.27896341463414637,0.5,1.0,0.003042691974774329,0.0,0.05555555555555555,0.0,0.0,0.0,0.7861347738763073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9726,0.0,0,0,0.0,0.23529411764705882,0.1600609756097561,0.25,1.0,0.008263262025472982,0.8260869565217391,0.3472222222222222,0.0,0.0,0.0,0.2652538264422744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9727,0.0,0,0,0.0,0.11764705882352941,0.10518292682926829,0.5,1.0,0.005371120316557438,0.0,0.027777777777777776,0.0,0.0,0.0,0.545744165108387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9728,1.0,0,0,1.0,0.0,0.3429878048780488,0.5,1.0,0.007244342772350686,0.0,0.2361111111111111,0.0,0.0,0.0,0.4431054782187132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9729,0.0,0,0,0.0,0.11764705882352941,0.06707317073170732,0.5,1.0,0.040203258315815504,0.6086956521739131,0.4583333333333333,0.0,0.0,0.0,0.31027079437634186,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9730,1.0,0,2,1.0,0.11764705882352941,0.23323170731707318,0.25,0.0,0.03530357363670088,0.6521739130434783,0.4722222222222222,0.0,1.0,0.0,0.27557310063023754,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9731,0.0,0,0,1.0,0.0,0.051829268292682924,0.5,1.0,0.001460677630765426,0.0,0.19444444444444445,0.0,0.0,0.0,0.23443451762587436,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9732,0.0,0,0,0.0,0.0,0.025914634146341462,0.5,1.0,0.012432144182020526,0.8695652173913043,0.36909837016414365,0.0,1.0,0.0,0.48085047440958517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9733,0.0,0,0,0.0,0.29411764705882354,0.23628048780487804,0.5,1.0,0.010690923704711265,0.0,0.3194444444444444,0.0,0.0,0.0,0.2829835861209225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9734,0.0,0,0,0.0,0.058823529411764705,0.21646341463414634,0.5,1.0,0.0038951403487078027,0.0,0.5,0.0,0.0,0.0,0.9549830320659325,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9735,0.0,0,2,0.0,0.11764705882352941,0.26676829268292684,0.25,0.0,0.024731049833065413,0.5652173913043478,0.4166666666666667,0.0,0.0,0.0,0.2703095782256389,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9736,0.0,0,0,0.0,0.23529411764705882,0.16310975609756098,0.5,1.0,0.011688512427352542,0.43478260869565216,0.7361111111111112,0.0,1.0,0.0,0.6557240806150011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9737,0.0,0,0,0.0,0.0,0.024390243902439025,0.0,0.0,0.04711264993198961,0.43478260869565216,0.4583333333333333,2.0,1.0,0.0,0.7682665004501696,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9738,0.0,0,0,0.0,0.058823529411764705,0.17682926829268292,0.25,0.0,0.029739705700506987,0.6956521739130435,0.6666666666666666,0.0,0.0,0.0,0.9349677955537087,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9739,0.0,0,0,1.0,0.0,0.09298780487804878,0.25,0.0,0.013892976381847411,0.7391304347826086,0.3333333333333333,0.0,0.0,0.0,0.2653230833160191,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9740,0.0,0,0,1.0,0.058823529411764705,0.19664634146341464,0.25,0.0,0.006348460492147892,0.30434782608695654,0.2777777777777778,0.0,0.0,0.0,0.6810028395318235,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9741,0.0,0,0,0.0,0.0,0.027439024390243903,0.5,1.0,0.013992518857425498,0.30434782608695654,0.25,0.0,0.0,0.0,0.26393794584112473,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9742,0.0,0,0,0.0,0.0,0.33384146341463417,0.25,0.0,0.024236428836404107,0.391304347826087,0.2916666666666667,0.0,1.0,0.0,0.23865918692430224,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9743,0.0,0,0,0.0,0.11764705882352941,0.07774390243902439,0.5,1.0,0.001066526524050946,0.391304347826087,0.4583333333333333,0.0,0.0,0.0,0.2619987533762726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9744,0.0,0,0,0.0,0.0,0.11890243902439024,0.5,1.0,0.015046679856559912,0.6086956521739131,0.6111111111111112,0.0,0.0,0.0,0.2725257981854699,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9745,1.0,0,0,0.0,0.11764705882352941,0.11128048780487805,0.5,1.0,0.012139081241498702,0.6956521739130435,0.625,0.0,1.0,0.0,0.28700048479811624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9746,0.0,0,0,1.0,0.0,0.10518292682926829,0.5,1.0,0.08876143811054779,0.0,0.1527777777777778,0.0,1.0,0.0,0.4365953320867096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9747,0.0,0,0,0.0,0.11764705882352941,0.04573170731707317,0.25,1.0,0.0366551255100779,0.0,0.4305555555555556,0.0,0.0,0.0,0.2677470738970843,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9748,0.0,0,0,0.0,0.11764705882352941,0.18292682926829268,0.5,1.0,0.005373129714356374,0.0,0.2361111111111111,0.0,0.0,0.0,0.2403213518941755,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9749,0.0,0,0,0.0,0.058823529411764705,0.15091463414634146,0.25,0.0,0.03094379868925436,0.34782608695652173,0.2777777777777778,0.0,0.0,0.0,0.6684673453840294,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9750,1.0,0,0,0.0,0.0,0.07317073170731707,0.25,0.0,0.07239118338073451,0.6956521739130435,0.7638888888888888,0.0,1.0,0.0,0.535632661541658,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9751,0.0,0,0,0.0,0.0,0.35365853658536583,0.25,0.0,0.005580870532954124,0.6086956521739131,0.20833333333333334,0.0,0.0,0.0,0.49165454671376135,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9752,0.0,0,0,0.0,0.058823529411764705,0.2225609756097561,0.5,1.0,0.0119939408927909,0.391304347826087,0.25,0.0,0.0,0.0,0.54006510146132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9753,0.0,0,0,1.0,0.0,0.06859756097560976,0.5,1.0,0.003022443427723507,0.0,0.19444444444444445,0.0,0.0,0.0,0.20617771313802896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9754,0.0,0,0,0.0,0.17647058823529413,0.2347560975609756,0.5,1.0,0.01879621614937554,0.5652173913043478,0.2777777777777778,0.0,1.0,0.0,0.2931643465613962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9755,0.0,0,0,0.0,0.11764705882352941,0.2759146341463415,0.25,0.0,0.013749690861877086,0.782608695652174,0.6666666666666666,0.0,0.0,0.0,0.9703580580372602,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9756,1.0,0,0,0.0,0.11764705882352941,0.1722560975609756,0.25,0.0,0.026214603684926424,0.9565217391304348,0.3888888888888889,0.0,0.0,0.0,0.6706143084701156,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9757,0.0,0,0,0.0,0.11764705882352941,0.03048780487804878,0.5,1.0,0.007727061951279832,0.6956521739130435,0.3611111111111111,0.0,0.0,0.0,0.4619433478772768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9758,0.0,0,0,0.0,0.17647058823529413,0.20579268292682926,0.5,1.0,0.010749505379003339,0.0,0.20833333333333334,0.0,0.0,0.0,0.26823187201329735,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9759,0.0,1,0,0.0,0.058823529411764705,0.11280487804878049,0.25,0.0,0.0,0.7391304347826086,0.3611111111111111,0.0,0.0,0.0,0.572131034005125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9760,0.0,0,0,1.0,0.0,0.24085365853658536,0.5,1.0,0.007525349326078892,0.6956521739130435,0.09722222222222222,0.0,0.0,0.0,0.54006510146132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9761,1.0,0,0,0.0,0.058823529411764705,0.18445121951219512,0.5,1.0,0.001460677630765426,0.0,0.7222222222222222,0.0,0.0,0.0,0.28464575109079576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9762,0.0,0,0,0.0,0.0,0.21036585365853658,0.5,1.0,0.006068381352788426,0.5217391304347826,0.5833333333333334,0.0,0.0,0.0,0.5300228547683358,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9763,0.0,0,0,1.0,0.11764705882352941,0.2576219512195122,0.5,1.0,0.017234759490540374,0.0,0.5138888888888888,0.0,0.0,0.0,0.23768959069187617,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9764,1.0,0,0,0.0,0.058823529411764705,0.07774390243902439,0.25,0.0,0.0,0.6956521739130435,0.2361111111111111,0.0,0.0,0.0,0.2934413740563751,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9765,0.0,0,0,0.0,0.29411764705882354,0.08536585365853659,0.5,1.0,0.0,0.6956521739130435,0.4583333333333333,0.0,0.0,0.0,0.7338458341990443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9766,1.0,0,0,0.0,0.058823529411764705,0.15701219512195122,0.5,1.0,0.010317175714109065,0.0,0.5138888888888888,0.0,0.0,0.0,0.2595055059214627,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9767,1.0,0,0,1.0,0.11764705882352941,0.09603658536585366,0.25,1.0,0.0,0.43478260869565216,0.1388888888888889,0.0,0.0,0.0,0.30840085878523443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9768,1.0,0,0,0.0,0.0,0.20884146341463414,0.25,0.0,0.009214634598738716,0.4782608695652174,0.25,0.0,0.0,1.0,0.4954636747697209,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9769,0.0,0,0,0.0,0.35294117647058826,0.019817073170731708,0.25,0.0,0.07403919871398541,0.391304347826087,0.5972222222222222,0.0,0.0,0.0,0.4388115520465406,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9770,0.0,0,0,0.0,0.058823529411764705,0.057926829268292686,0.25,1.0,0.01103623098800544,0.6956521739130435,0.3472222222222222,0.0,0.0,0.0,0.30943971189140523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9771,1.0,0,0,1.0,0.0,0.03048780487804878,0.5,1.0,0.0191016446148139,0.7391304347826086,0.5833333333333334,0.0,1.0,0.0,0.28852413602050003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9772,0.0,0,0,1.0,0.0,0.12804878048780488,0.25,1.0,0.004749907258563126,0.9130434782608695,0.1527777777777778,0.0,0.0,0.0,0.6410416233811206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9773,0.0,0,0,1.0,0.0,0.18597560975609756,0.5,1.0,0.0,0.30434782608695654,0.3055555555555556,0.0,0.0,0.0,0.6979707735992797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9774,1.0,0,0,1.0,0.058823529411764705,0.21189024390243902,0.25,0.0,0.0056757759366885124,0.6956521739130435,0.4722222222222222,0.0,0.0,0.0,0.609391232079784,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9775,0.0,0,2,0.0,0.23529411764705882,0.13871951219512196,0.25,0.0,0.13481358971188326,0.4782608695652174,0.16666666666666666,0.0,1.0,0.0,0.5863286931227925,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9776,0.0,0,2,0.0,0.058823529411764705,0.2606707317073171,0.25,0.0,0.017002596760232472,0.30434782608695654,0.5694444444444444,0.0,0.0,0.0,0.5618810166909066,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9777,0.0,0,0,0.0,0.0,0.08536585365853659,0.5,1.0,0.0,0.391304347826087,0.5,0.0,0.0,0.0,0.4386730382990512,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9778,0.0,0,2,1.0,0.0,0.3628048780487805,0.25,0.0,0.04287745764807716,0.9565217391304348,0.1111111111111111,0.0,1.0,0.0,0.5039130133665767,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9779,1.0,0,0,1.0,0.058823529411764705,0.35060975609756095,0.5,1.0,0.0014838629899839248,0.6086956521739131,0.3888888888888889,0.0,0.0,0.0,0.2631068633561881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
